UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Clean_Email,Clean_Handle,Clean_Name,Province,Account_Status,Channel2,Channel_Category,RecordDate2,Record_Date,Month_Name,DayOfWeek,Day_Type,Record_Time,Time_Category,Duration2,Duration_Clean,Hours,Minutes,Seconds
779956,Cody  Mcculloch,male,coloured,32,Young Adult,25–34,Cody 123@mail.com,@Cody 12,Cody ,Western Cape,Active,Supersport Live Events,Sports,2016-02-26T15:25:00.000Z,2016-02-26,February,Friday,Weekday,17:25,Evening,1899-12-31T00:07:48.000Z,00:07:48,0,7,48
809492,Lucas  Creager,male,indian_asian,27,Young Adult,25–34,Lucas 235@mailxyz.com,@Lucas 23,Lucas ,Limpopo,Active,SawSee,Other,2016-02-19T08:01:00.000Z,2016-02-19,February,Friday,Weekday,10:01,Morning,1899-12-31T00:01:18.000Z,00:01:18,0,1,18
809780,Randy  Roquemore,male,coloured,32,Young Adult,25–34,Randy 394@abcmail.com,@Randy 39,Randy ,Western Cape,Active,Supersport Live Events,Sports,2016-01-30T13:41:00.000Z,2016-01-30,January,Saturday,Weekend,15:41,Afternoon,1899-12-31T00:01:42.000Z,00:01:42,0,1,42
810052,Kyle  Pascarella,male,indian_asian,20,Young Adult,18–24,Kyle 64@abcmail.com,@Kyle 6,Kyle ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-22T13:03:00.000Z,2016-02-22,February,Monday,Weekday,15:03,Afternoon,1899-12-31T00:02:52.000Z,00:02:52,0,2,52
810145,Stephen  Zweifel,male,black,31,Young Adult,25–34,Stephen 154@abcmail.com,@Stephen 15,Stephen ,Limpopo,Active,Africa Magic,Entertainment,2016-02-03T16:02:00.000Z,2016-02-03,February,Wednesday,Weekday,18:02,Evening,1899-12-31T00:01:01.000Z,00:01:01,0,1,1
810268,Efren  Shkreli,male,black,24,Young Adult,18–24,Efren 134@abcmail.com,@Efren 13,Efren ,Mpumalanga,Active,Boomerang,Kids,2016-02-13T12:37:00.000Z,2016-02-13,February,Saturday,Weekend,14:37,Afternoon,1899-12-31T00:01:28.000Z,00:01:28,0,1,28
810329,Michel  Sieren,male,black,44,Adult,35–44,Michel 204@abcmail.com,@Michel 20,Michel ,Limpopo,Active,SuperSport Blitz,Sports,2016-01-26T07:13:00.000Z,2016-01-26,January,Tuesday,Weekday,09:13,Morning,1899-12-31T00:03:02.000Z,00:03:02,0,3,2
810334,Michel  Langenfeld,male,coloured,43,Adult,35–44,Michel 201@yahoo.com,@Michel 20,Michel ,Gauteng,Active,CNN,News,2016-02-15T08:28:00.000Z,2016-02-15,February,Monday,Weekday,10:28,Morning,1899-12-31T00:13:00.000Z,00:13:00,0,13,0
821166,Jared  Arrieta,male,black,19,Young Adult,18–24,Jared 505@mailxyz.com,@Jared 50,Jared ,North West,Active,SuperSport Blitz,Sports,2016-02-19T21:14:00.000Z,2016-02-19,February,Friday,Weekday,23:14,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
821930,Wilburn  Martello,male,black,25,Young Adult,25–34,Wilburn 302@gmail.com,@Wilburn 30,Wilburn ,Limpopo,Active,SawSee,Other,2016-03-04T15:45:00.000Z,2016-03-04,March,Friday,Weekday,17:45,Evening,1899-12-31T00:03:58.000Z,00:03:58,0,3,58
821952,Hollis  Bilyeu,male,coloured,33,Young Adult,25–34,Hollis 385@mailxyz.com,@Hollis 38,Hollis ,Eastern Cape,Active,Supersport Live Events,Sports,2016-02-20T13:57:00.000Z,2016-02-20,February,Saturday,Weekend,15:57,Afternoon,1899-12-31T00:21:14.000Z,00:21:14,0,21,14
931362,Michel  Langenfeld,male,indian_asian,29,Young Adult,25–34,Michel 202@gmail.com,@Michel 20,Michel ,Limpopo,Active,E! Entertainment,Entertainment,2016-03-31T11:48:00.000Z,2016-03-31,March,Thursday,Weekday,13:48,Afternoon,1899-12-31T00:00:18.000Z,00:00:18,0,0,18
940454,Efren  Holt,male,indian_asian,22,Young Adult,18–24,Efren 131@yahoo.com,@Efren 13,Efren ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-13T18:20:00.000Z,2016-03-13,March,Sunday,Weekend,20:20,Evening,1899-12-31T00:00:20.000Z,00:00:20,0,0,20
940746,Lloyd  Woolard,male,indian_asian,38,Adult,35–44,Lloyd 75@mailxyz.com,@Lloyd 7,Lloyd ,Gauteng,Active,M-Net,Entertainment,2016-03-14T14:56:00.000Z,2016-03-14,March,Monday,Weekday,16:56,Afternoon,1899-12-31T00:00:09.000Z,00:00:09,0,0,9
1106425,Dee  Sieren,male,black,27,Young Adult,25–34,Dee 212@gmail.com,@Dee 21,Dee ,Gauteng,Active,Channel O,Music,2016-03-19T07:32:00.000Z,2016-03-19,March,Saturday,Weekend,09:32,Morning,1899-12-31T00:00:27.000Z,00:00:27,0,0,27
2021328,Hugh Leicht,male,indian_asian,26,Young Adult,25–34,Hugh13@mail.com,@Hugh1,Hugh,Free State,Active,ICC Cricket World Cup 2011,Sports,2016-03-13T09:06:00.000Z,2016-03-13,March,Sunday,Weekend,11:06,Morning,1899-12-31T00:41:34.000Z,00:41:34,0,41,34
2203930,Rebecka  Shkreli,female,coloured,39,Adult,35–44,Rebecka 112@gmail.com,@Rebecka 11,Rebecka ,Western Cape,Active,Boomerang,Kids,2016-03-23T05:21:00.000Z,2016-03-23,March,Wednesday,Weekday,07:21,Morning,1899-12-31T00:00:13.000Z,00:00:13,0,0,13
2204356,Eli  Mcclaine,male,black,51,Adult,45–54,Eli 291@yahoo.com,@Eli 29,Eli ,Gauteng,Active,Channel O,Music,2016-02-15T05:33:00.000Z,2016-02-15,February,Monday,Weekday,07:33,Morning,1899-12-31T00:56:12.000Z,00:56:12,0,56,12
2359724,Wilburn  Sytsma,male,coloured,36,Adult,35–44,Wilburn 305@mailxyz.com,@Wilburn 30,Wilburn ,Western Cape,Active,Supersport Live Events,Sports,2016-03-24T16:51:00.000Z,2016-03-24,March,Thursday,Weekday,18:51,Evening,1899-12-31T00:30:06.000Z,00:30:06,0,30,6
2370319,Garry  Restivo,male,None,27,Young Adult,25–34,Garry 284@abcmail.com,@Garry 28,Garry ,Limpopo,Active,Trace TV,Music,2016-03-23T20:06:00.000Z,2016-03-23,March,Wednesday,Weekday,22:06,Night,1899-12-31T00:14:03.000Z,00:14:03,0,14,3
2422360,Dion  Mcculloch,male,coloured,36,Adult,35–44,Dion 331@yahoo.com,@Dion 33,Dion ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-22T11:05:00.000Z,2016-02-22,February,Monday,Weekday,13:05,Afternoon,1899-12-31T00:46:50.000Z,00:46:50,0,46,50
611190,Abel  Woolard,male,black,32,Young Adult,25–34,Abel 184@abcmail.com,@Abel 18,Abel ,Gauteng,Active,SawSee,Other,2016-01-11T21:35:00.000Z,2016-01-11,January,Monday,Weekday,23:35,Night,1899-12-31T00:10:47.000Z,00:10:47,0,10,47
771796,Jacinto  Mcclaine,male,coloured,35,Adult,35–44,Jacinto 251@yahoo.com,@Jacinto 25,Jacinto ,Western Cape,Active,SuperSport Blitz,Sports,2016-02-05T15:17:00.000Z,2016-02-05,February,Friday,Weekday,17:17,Evening,1899-12-31T00:27:14.000Z,00:27:14,0,27,14
772209,Claud  Sytsma,male,None,19,Young Adult,18–24,Claud 343@mail.com,@Claud 34,Claud ,Mpumalanga,Active,Africa Magic,Entertainment,2016-01-17T09:16:00.000Z,2016-01-17,January,Sunday,Weekend,11:16,Morning,1899-12-31T00:00:20.500Z,00:00:20,0,0,20
772561,Randy  Beville,male,None,24,Young Adult,18–24,Randy 395@mailxyz.com,@Randy 39,Randy ,Western Cape,Active,Supersport Live Events,Sports,2016-02-18T09:01:00.000Z,2016-02-18,February,Thursday,Weekday,11:01,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
772606,Yong  Caves,male,black,29,Young Adult,25–34,Yong 485@mailxyz.com,@Yong 48,Yong ,Kwazulu Natal,Active,Channel O,Music,2016-02-05T18:27:00.000Z,2016-02-05,February,Friday,Weekday,20:27,Evening,1899-12-31T00:16:36.000Z,00:16:36,0,16,36
808971,Jacinto  Mccollum,male,black,36,Adult,35–44,Jacinto 254@abcmail.com,@Jacinto 25,Jacinto ,Gauteng,Active,Boomerang,Kids,2016-02-18T18:28:00.000Z,2016-02-18,February,Thursday,Weekday,20:28,Evening,1899-12-31T00:00:57.000Z,00:00:57,0,0,57
809824,Hugh Marek,male,coloured,38,Adult,35–44,Hugh11@yahoo.com,@Hugh1,Hugh,Western Cape,Active,Cartoon Network,Kids,2016-02-25T16:32:00.000Z,2016-02-25,February,Thursday,Weekday,18:32,Evening,1899-12-31T00:00:08.000Z,00:00:08,0,0,8
810092,Randy  Mcculloch,male,None,41,Adult,35–44,Randy 393@mail.com,@Randy 39,Randy ,Kwazulu Natal,Active,CNN,News,2016-02-03T09:21:00.000Z,2016-02-03,February,Wednesday,Weekday,11:21,Morning,1899-12-31T00:04:53.000Z,00:04:53,0,4,53
810243,Brendan  Borelli,male,black,24,Young Adult,18–24,Brendan 455@mailxyz.com,@Brendan 45,Brendan ,North West,Active,Channel O,Music,2016-02-22T07:31:00.000Z,2016-02-22,February,Monday,Weekday,09:31,Morning,1899-12-31T00:15:48.000Z,00:15:48,0,15,48
810339,Hugh Sieren,male,coloured,34,Young Adult,25–34,Hugh11@yahoo.com,@Hugh1,Hugh,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T08:45:00.000Z,2016-03-06,March,Sunday,Weekend,10:45,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
810546,Haywood  Caves,male,black,33,Young Adult,25–34,Haywood 91@yahoo.com,@Haywood 9,Haywood ,Gauteng,Active,Channel O,Music,2016-02-25T23:39:00.000Z,2016-02-26,February,Friday,Weekday,01:39,Night,1899-12-31T00:02:09.000Z,00:02:09,0,2,9
810609,Valentine  Tatham,male,black,26,Young Adult,25–34,Valentine 474@abcmail.com,@Valentine 47,Valentine ,Mpumalanga,Active,Supersport Live Events,Sports,2016-02-25T19:00:00.000Z,2016-02-25,February,Thursday,Weekday,21:00,Night,1899-12-31T00:00:26.000Z,00:00:26,0,0,26
810751,Hyman  Sieren,male,black,39,Adult,35–44,Hyman 84@abcmail.com,@Hyman 8,Hyman ,Gauteng,Active,Supersport Live Events,Sports,2016-03-03T19:06:00.000Z,2016-03-03,March,Thursday,Weekday,21:06,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
821631,Abel  Mastrangelo,male,black,31,Young Adult,25–34,Abel 185@mailxyz.com,@Abel 18,Abel ,Gauteng,Active,Supersport Live Events,Sports,2016-03-04T17:59:00.000Z,2016-03-04,March,Friday,Weekday,19:59,Evening,1899-12-31T00:02:14.000Z,00:02:14,0,2,14
893061,Haywood  Jacox,male,black,28,Young Adult,25–34,Haywood 95@mailxyz.com,@Haywood 9,Haywood ,Gauteng,Active,Boomerang,Kids,2016-03-17T13:48:00.000Z,2016-03-17,March,Thursday,Weekday,15:48,Afternoon,1899-12-31T00:01:05.000Z,00:01:05,0,1,5
897314,Robby  Slane,male,black,32,Young Adult,25–34,Robby 162@gmail.com,@Robby 16,Robby ,Gauteng,Active,Cartoon Network,Kids,2016-03-28T12:23:00.000Z,2016-03-28,March,Monday,Weekday,14:23,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
939602,Lane  Mastrangelo,male,coloured,18,Young Adult,18–24,Lane 112@gmail.com,@Lane 11,Lane ,Eastern Cape,Active,Channel O,Music,2016-03-28T13:46:00.000Z,2016-03-28,March,Monday,Weekday,15:46,Afternoon,1899-12-31T00:05:00.000Z,00:05:00,0,5,0
941667,Raymundo  Jacox,male,black,26,Young Adult,25–34,Raymundo 432@gmail.com,@Raymundo 43,Raymundo ,Mpumalanga,Active,SuperSport Blitz,Sports,2016-03-02T16:20:00.000Z,2016-03-02,March,Wednesday,Weekday,18:20,Evening,1899-12-31T00:17:16.000Z,00:17:16,0,17,16
1107967,Wilburn  Mina,male,black,27,Young Adult,25–34,Wilburn 305@mailxyz.com,@Wilburn 30,Wilburn ,Gauteng,Active,Boomerang,Kids,2016-03-12T11:46:00.000Z,2016-03-12,March,Saturday,Weekend,13:46,Afternoon,1899-12-31T00:09:47.000Z,00:09:47,0,9,47
2000272,Robby  Singer,male,coloured,37,Adult,35–44,Robby 165@mailxyz.com,@Robby 16,Robby ,Western Cape,Active,SuperSport Blitz,Sports,2016-01-05T06:43:00.000Z,2016-01-05,January,Tuesday,Weekday,08:43,Morning,1899-12-31T00:10:04.000Z,00:10:04,0,10,4
2092216,Randy  Bilyeu,male,white,62,Senior,55–64,Randy 394@abcmail.com,@Randy 39,Randy ,Western Cape,Active,Supersport Live Events,Sports,2016-03-19T18:48:00.000Z,2016-03-19,March,Saturday,Weekend,20:48,Evening,1899-12-31T00:00:22.000Z,00:00:22,0,0,22
2288904,Markus  Sytsma,male,black,35,Adult,35–44,Markus 195@mailxyz.com,@Markus 19,Markus ,Gauteng,Active,Boomerang,Kids,2016-02-22T15:45:00.000Z,2016-02-22,February,Monday,Weekday,17:45,Evening,1899-12-31T00:08:25.000Z,00:08:25,0,8,25
755814,Haywood  Pilot,male,black,25,Young Adult,25–34,Haywood 91@yahoo.com,@Haywood 9,Haywood ,Gauteng,Active,Trace TV,Music,2016-01-15T10:28:00.000Z,2016-01-15,January,Friday,Weekday,12:28,Afternoon,1899-12-31T00:11:51.000Z,00:11:51,0,11,51
772826,Michel  Vital,male,black,23,Young Adult,18–24,Michel 202@gmail.com,@Michel 20,Michel ,Limpopo,Active,SawSee,Other,2016-01-21T23:29:00.000Z,2016-01-22,January,Friday,Weekday,01:29,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
808950,Emerson  Pascarella,male,black,18,Young Adult,18–24,Emerson 244@abcmail.com,@Emerson 24,Emerson ,Free State,Active,Channel O,Music,2016-02-18T04:24:00.000Z,2016-02-18,February,Thursday,Weekday,06:24,Morning,1899-12-31T00:02:15.000Z,00:02:15,0,2,15
809015,Minerva  Marek,female,coloured,31,Young Adult,25–34,Minerva 372@gmail.com,@Minerva 37,Minerva ,Eastern Cape,Active,Channel O,Music,2016-02-19T04:30:00.000Z,2016-02-19,February,Friday,Weekday,06:30,Morning,1899-12-31T00:38:48.000Z,00:38:48,0,38,48
809726,Efren  Martello,male,indian_asian,31,Young Adult,25–34,Efren 133@mail.com,@Efren 13,Efren ,Limpopo,Active,Supersport Live Events,Sports,2016-03-24T12:20:00.000Z,2016-03-24,March,Thursday,Weekday,14:20,Afternoon,1899-12-31T00:01:04.000Z,00:01:04,0,1,4
810063,Michel  Pascarella,male,coloured,28,Young Adult,25–34,Michel 203@mail.com,@Michel 20,Michel ,Eastern Cape,Active,Trace TV,Music,2016-02-25T17:25:00.000Z,2016-02-25,February,Thursday,Weekday,19:25,Evening,1899-12-31T00:04:45.000Z,00:04:45,0,4,45
810205,Emerson  Sieren,male,indian_asian,31,Young Adult,25–34,Emerson 243@mail.com,@Emerson 24,Emerson ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-14T16:42:00.000Z,2016-03-14,March,Monday,Weekday,18:42,Evening,1899-12-31T00:19:54.000Z,00:19:54,0,19,54
2286975,Kyle  Pascarella,male,indian_asian,43,Adult,35–44,Kyle 63@mail.com,@Kyle 6,Kyle ,Gauteng,Active,CNN,News,2016-03-14T18:41:00.000Z,2016-03-14,March,Monday,Weekday,20:41,Evening,1899-12-31T00:00:11.000Z,00:00:11,0,0,11
2361656,Randy  Hier,male,black,34,Young Adult,25–34,Randy 395@mailxyz.com,@Randy 39,Randy ,Western Cape,Active,Supersport Live Events,Sports,2016-03-03T13:10:00.000Z,2016-03-03,March,Thursday,Weekday,15:10,Afternoon,1899-12-31T00:03:44.000Z,00:03:44,0,3,44
2370155,Lane  Deblois,male,black,30,Young Adult,25–34,Lane 113@mail.com,@Lane 11,Lane ,Gauteng,Active,Supersport Live Events,Sports,2016-03-13T19:45:00.000Z,2016-03-13,March,Sunday,Weekend,21:45,Night,1899-12-31T00:08:48.000Z,00:08:48,0,8,48
2371070,Hyman  Hoadley,male,None,32,Young Adult,25–34,Hyman 82@gmail.com,@Hyman 8,Hyman ,Gauteng,Active,Supersport Live Events,Sports,2016-01-12T08:43:00.000Z,2016-01-12,January,Tuesday,Weekday,10:43,Morning,1899-12-31T00:01:16.000Z,00:01:16,0,1,16
772475,Lloyd  Vital,male,white,16,Teen,Under 18,Lloyd 74@abcmail.com,@Lloyd 7,Lloyd ,Gauteng,Active,Trace TV,Music,2016-02-05T17:34:00.000Z,2016-02-05,February,Friday,Weekday,19:34,Evening,1899-12-31T00:00:57.000Z,00:00:57,0,0,57
779728,Art  Jacox,male,white,28,Young Adult,25–34,Art 402@gmail.com,@Art 40,Art ,Gauteng,Active,Vuzu,Entertainment,2016-03-12T22:55:00.000Z,2016-03-13,March,Sunday,Weekend,00:55,Night,1899-12-31T00:02:04.000Z,00:02:04,0,2,4
789060,Donald  Paradis,male,black,32,Young Adult,25–34,Donald 225@mailxyz.com,@Donald 22,Donald ,Gauteng,Active,Africa Magic,Entertainment,2016-01-30T08:25:00.000Z,2016-01-30,January,Saturday,Weekend,10:25,Morning,1899-12-31T00:00:19.500Z,00:00:19,0,0,19
789225,Rebekah  Paradis,female,indian_asian,14,Teen,Under 18,Rebekah 225@mailxyz.com,@Rebekah 22,Rebekah ,Kwazulu Natal,Active,M-Net,Entertainment,2016-02-18T18:27:00.000Z,2016-02-18,February,Thursday,Weekday,20:27,Evening,1899-12-31T00:03:15.000Z,00:03:15,0,3,15
809008,Haywood  Pascarella,male,coloured,28,Young Adult,25–34,Haywood 94@abcmail.com,@Haywood 9,Haywood ,Northern Cape,Active,Channel O,Music,2016-03-03T19:19:00.000Z,2016-03-03,March,Thursday,Weekday,21:19,Night,1899-12-31T00:01:06.000Z,00:01:06,0,1,6
810259,Yong  Holt,male,black,29,Young Adult,25–34,Yong 483@mail.com,@Yong 48,Yong ,North West,Active,E! Entertainment,Entertainment,2016-02-11T19:17:00.000Z,2016-02-11,February,Thursday,Weekday,21:17,Night,1899-12-31T00:02:16.000Z,00:02:16,0,2,16
2203596,Bernardo  Mosser,male,black,38,Adult,35–44,Bernardo 324@abcmail.com,@Bernardo 32,Bernardo ,Limpopo,Active,Supersport Live Events,Sports,2016-02-15T20:26:00.000Z,2016-02-15,February,Monday,Weekday,22:26,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
2205447,Markus  Condie,male,coloured,47,Adult,45–54,Markus 191@yahoo.com,@Markus 19,Markus ,Western Cape,Active,Supersport Live Events,Sports,2016-02-15T20:59:00.000Z,2016-02-15,February,Monday,Weekday,22:59,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
764912,Len  Paradis,male,None,22,Young Adult,18–24,Len 441@yahoo.com,@Len 44,Len ,Kwazulu Natal,Active,Trace TV,Music,2016-01-12T12:50:00.000Z,2016-01-12,January,Tuesday,Weekday,14:50,Afternoon,1899-12-31T00:03:27.000Z,00:03:27,0,3,27
809492,Lucas  Creager,male,indian_asian,27,Young Adult,25–34,Lucas 235@mailxyz.com,@Lucas 23,Lucas ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-26T13:31:00.000Z,2016-02-26,February,Friday,Weekday,15:31,Afternoon,1899-12-31T00:00:26.000Z,00:00:26,0,0,26
809780,Randy  Roquemore,male,coloured,32,Young Adult,25–34,Randy 394@abcmail.com,@Randy 39,Randy ,Western Cape,Active,E! Entertainment,Entertainment,2016-01-21T07:49:00.000Z,2016-01-21,January,Thursday,Weekday,09:49,Morning,1899-12-31T00:01:42.000Z,00:01:42,0,1,42
810052,Kyle  Pascarella,male,indian_asian,20,Young Adult,18–24,Kyle 64@abcmail.com,@Kyle 6,Kyle ,Limpopo,Active,Supersport Live Events,Sports,2016-02-18T14:09:00.000Z,2016-02-18,February,Thursday,Weekday,16:09,Afternoon,1899-12-31T00:01:26.000Z,00:01:26,0,1,26
810145,Stephen  Zweifel,male,black,31,Young Adult,25–34,Stephen 154@abcmail.com,@Stephen 15,Stephen ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-27T11:08:00.000Z,2016-02-27,February,Saturday,Weekend,13:08,Afternoon,1899-12-31T00:39:38.000Z,00:39:38,0,39,38
810329,Michel  Sieren,male,black,44,Adult,35–44,Michel 204@abcmail.com,@Michel 20,Michel ,Limpopo,Active,kykNET,Other,2016-01-26T19:53:00.000Z,2016-01-26,January,Tuesday,Weekday,21:53,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
810334,Michel  Langenfeld,male,coloured,43,Adult,35–44,Michel 201@yahoo.com,@Michel 20,Michel ,Gauteng,Active,Boomerang,Kids,2016-02-05T17:12:00.000Z,2016-02-05,February,Friday,Weekday,19:12,Evening,1899-12-31T00:06:25.000Z,00:06:25,0,6,25
821166,Jared  Arrieta,male,black,19,Young Adult,18–24,Jared 505@mailxyz.com,@Jared 50,Jared ,North West,Active,Supersport Live Events,Sports,2016-02-19T13:29:00.000Z,2016-02-19,February,Friday,Weekday,15:29,Afternoon,1899-12-31T00:00:26.000Z,00:00:26,0,0,26
821930,Wilburn  Martello,male,black,25,Young Adult,25–34,Wilburn 302@gmail.com,@Wilburn 30,Wilburn ,Limpopo,Active,CNN,News,2016-03-04T21:32:00.000Z,2016-03-04,March,Friday,Weekday,23:32,Night,1899-12-31T00:07:45.000Z,00:07:45,0,7,45
931362,Michel  Langenfeld,male,indian_asian,29,Young Adult,25–34,Michel 202@gmail.com,@Michel 20,Michel ,Limpopo,Active,Vuzu,Entertainment,2016-03-31T06:05:00.000Z,2016-03-31,March,Thursday,Weekday,08:05,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
940746,Lloyd  Woolard,male,indian_asian,38,Adult,35–44,Lloyd 75@mailxyz.com,@Lloyd 7,Lloyd ,Gauteng,Active,Cartoon Network,Kids,2016-03-17T07:58:00.000Z,2016-03-17,March,Thursday,Weekday,09:58,Morning,1899-12-31T00:01:23.000Z,00:01:23,0,1,23
1106425,Dee  Sieren,male,black,27,Young Adult,25–34,Dee 212@gmail.com,@Dee 21,Dee ,Gauteng,Active,Boomerang,Kids,2016-03-11T18:35:00.000Z,2016-03-11,March,Friday,Weekday,20:35,Evening,1899-12-31T00:00:11.000Z,00:00:11,0,0,11
2021328,Hugh Leicht,male,indian_asian,26,Young Adult,25–34,Hugh13@mail.com,@Hugh1,Hugh,Free State,Active,SawSee,Other,2016-02-26T11:12:00.000Z,2016-02-26,February,Friday,Weekday,13:12,Afternoon,1899-12-31T00:00:59.000Z,00:00:59,0,0,59
2203930,Rebecka  Shkreli,female,coloured,39,Adult,35–44,Rebecka 112@gmail.com,@Rebecka 11,Rebecka ,Western Cape,Active,Supersport Live Events,Sports,2016-03-04T14:36:00.000Z,2016-03-04,March,Friday,Weekday,16:36,Afternoon,1899-12-31T00:02:50.000Z,00:02:50,0,2,50
2204356,Eli  Mcclaine,male,black,51,Adult,45–54,Eli 291@yahoo.com,@Eli 29,Eli ,Gauteng,Active,SuperSport Blitz,Sports,2016-02-05T20:38:00.000Z,2016-02-05,February,Friday,Weekday,22:38,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
2359724,Wilburn  Sytsma,male,coloured,36,Adult,35–44,Wilburn 305@mailxyz.com,@Wilburn 30,Wilburn ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-26T14:01:00.000Z,2016-02-26,February,Friday,Weekday,16:01,Afternoon,1899-12-31T00:02:36.000Z,00:02:36,0,2,36
2370319,Garry  Restivo,male,None,27,Young Adult,25–34,Garry 284@abcmail.com,@Garry 28,Garry ,Limpopo,Active,Supersport Live Events,Sports,2016-03-24T15:45:00.000Z,2016-03-24,March,Thursday,Weekday,17:45,Evening,1899-12-31T00:01:16.000Z,00:01:16,0,1,16
611190,Abel  Woolard,male,black,32,Young Adult,25–34,Abel 184@abcmail.com,@Abel 18,Abel ,Gauteng,Active,E! Entertainment,Entertainment,2016-01-12T20:05:00.000Z,2016-01-12,January,Tuesday,Weekday,22:05,Night,1899-12-31T00:04:28.000Z,00:04:28,0,4,28
772209,Claud  Sytsma,male,None,19,Young Adult,18–24,Claud 343@mail.com,@Claud 34,Claud ,Mpumalanga,Active,Boomerang,Kids,2016-01-11T20:13:00.000Z,2016-01-11,January,Monday,Weekday,22:13,Night,1899-12-31T00:00:45.000Z,00:00:45,0,0,45
808971,Jacinto  Mccollum,male,black,36,Adult,35–44,Jacinto 254@abcmail.com,@Jacinto 25,Jacinto ,Gauteng,Active,Boomerang,Kids,2016-02-08T10:45:00.000Z,2016-02-08,February,Monday,Weekday,12:45,Afternoon,1899-12-31T00:00:14.000Z,00:00:14,0,0,14
809824,Hugh Marek,male,coloured,38,Adult,35–44,Hugh11@yahoo.com,@Hugh1,Hugh,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-02-24T14:53:00.000Z,2016-02-24,February,Wednesday,Weekday,16:53,Afternoon,1899-12-31T00:01:32.000Z,00:01:32,0,1,32
810092,Randy  Mcculloch,male,None,41,Adult,35–44,Randy 393@mail.com,@Randy 39,Randy ,Kwazulu Natal,Active,CNN,News,2016-02-03T08:36:00.000Z,2016-02-03,February,Wednesday,Weekday,10:36,Morning,1899-12-31T00:01:46.000Z,00:01:46,0,1,46
810609,Valentine  Tatham,male,black,26,Young Adult,25–34,Valentine 474@abcmail.com,@Valentine 47,Valentine ,Mpumalanga,Active,SuperSport Blitz,Sports,2016-02-19T12:15:00.000Z,2016-02-19,February,Friday,Weekday,14:15,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
810751,Hyman  Sieren,male,black,39,Adult,35–44,Hyman 84@abcmail.com,@Hyman 8,Hyman ,Gauteng,Active,DStv Events 1,Other,2016-03-11T17:51:00.000Z,2016-03-11,March,Friday,Weekday,19:51,Evening,1899-12-31T00:00:55.000Z,00:00:55,0,0,55
